,ST (K),SST (K),AT (K),SWH (m),SDLR (W/m2),SDSR (W/m2),SNLR (W/m2),SNSR (W/m2),LE (W/m2),H (W/m2)
2022-03-13 05:00:00,305.7524,302.7705,303.38275,0.622538,-439.2934,-820.31177,51.35585,-766.246,186.6903,37.796494
2022-03-13 06:00:00,305.5894,302.7705,303.51993,0.62348044,-440.45148,-781.0602,49.97014,-731.9621,184.3312,29.670029
2022-03-13 07:00:00,304.94174,302.7705,303.503,0.62096715,-440.5154,-749.3153,50.82136,-701.9911,198.27798,25.73555
2022-03-13 08:00:00,303.83594,302.7705,303.16995,0.6173017,-440.68753,-624.2208,46.644432,-582.9664,200.31493,20.904984
2022-03-13 09:00:00,302.8229,302.7705,303.26334,0.61389816,-441.67105,-316.38068,37.508636,-293.35052,140.9943,7.2990875
2022-03-13 10:00:00,302.19846,302.7705,300.8834,0.60913324,-440.43918,-109.029755,32.028477,-100.44516,94.3006,2.3140259
2022-03-13 11:00:00,301.7029,302.7705,300.70078,0.6076671,-435.86337,-66.558685,33.661636,-60.91089,82.619385,7.937668
2022-03-13 12:00:00,301.4342,302.7705,301.02554,0.6051537,-439.14093,-4.069824,29.808039,-3.7190247,60.077972,6.0013275
2022-03-13 13:00:00,301.38715,302.7705,301.2069,0.60316396,-438.41315,0.0004272461,29.144876,-0.0,53.64499,3.9001923
2022-03-13 14:00:00,301.3214,302.7705,300.40616,0.6005982,-427.33133,0.0004272461,39.26717,-0.0,50.496048,4.981659
2022-03-13 15:00:00,301.28662,302.7705,300.31445,0.59588563,-426.95514,0.0004272461,39.204483,-0.0,63.486725,8.19516
2022-03-13 16:00:00,301.24796,302.7705,300.52722,0.59064937,-427.6731,0.0004272461,38.089317,-0.0,66.60448,8.123062
2022-03-13 17:00:00,301.3388,302.7705,300.42145,0.5852561,-426.54944,0.0004272461,38.86795,-0.0,64.474014,7.5874786
2022-03-13 18:00:00,301.40454,302.7705,300.35245,0.5789726,-428.25336,0.0004272461,37.15561,-0.0,65.43013,7.9479675
2022-03-13 19:00:00,301.1526,302.7705,300.20413,0.57336986,-433.1095,0.0004272461,34.27861,-0.0,54.84012,6.763504
2022-03-13 20:00:00,301.1268,302.7705,300.0686,0.56682456,-422.80222,0.0004272461,43.19995,-0.0,57.084915,6.990097
2022-03-13 21:00:00,301.05206,302.7705,300.10577,0.5588132,-424.6758,0.0004272461,40.70897,-0.0,54.299713,6.7120056
2022-03-13 22:00:00,300.95862,303.01584,300.50162,0.5471364,-425.29053,0.0004272461,39.68618,-0.0,51.680786,6.23822
2022-03-13 23:00:00,300.9193,303.01584,300.20496,0.54687464,-423.1858,0.0004272461,41.286346,-0.0,54.90248,6.598709
2022-03-14 00:00:00,301.36136,303.01584,300.41238,0.53509307,-419.30334,-15.663452,44.872704,-13.969818,54.912872,6.4854126
2022-03-14 01:00:00,302.15015,303.01584,300.50616,0.52304983,-420.577,-163.62827,48.00045,-146.43304,79.08592,9.6371155
2022-03-14 02:00:00,303.0259,303.01584,301.0123,0.5109018,-424.5627,-384.97495,48.561333,-352.68317,122.77617,17.330994
2022-03-14 03:00:00,303.70447,303.01584,301.16354,0.49980104,-431.199,-557.278,46.881985,-515.49243,158.46416,27.805786
2022-03-14 04:00:00,304.4887,303.01584,300.36652,0.48843837,-445.9764,-413.14996,32.038376,-382.20105,148.26907,23.10913
2022-03-14 05:00:00,304.86633,303.01584,300.67392,0.4784372,-444.01428,-502.24582,30.533888,-466.56683,193.47662,29.124146
2022-03-14 06:00:00,304.78903,303.01584,301.59778,0.46738875,-437.9017,-527.15125,38.201492,-490.91245,171.67308,31.297379
2022-03-14 07:00:00,303.49246,303.01584,302.1994,0.456864,-446.37473,-573.8428,37.089622,-537.1816,185.58868,21.862854
2022-03-14 08:00:00,303.7702,303.01584,301.95273,0.4473865,-435.5634,-660.3696,45.44678,-614.9688,205.15785,31.111984
2022-03-14 09:00:00,303.2418,303.01584,301.8829,0.43979394,-434.90936,-526.6508,47.357086,-488.34976,171.88092,26.06514
2022-03-14 10:00:00,303.02783,303.01584,301.46185,0.4322014,-432.2268,-340.06836,47.71341,-312.1488,121.082184,14.560379
2022-03-14 11:00:00,302.01996,303.01584,301.47797,0.42979276,-431.3785,-121.6243,43.886208,-109.16458,78.649445,5.5069427
2022-03-14 12:00:00,301.42773,303.01584,300.5731,0.43251562,-435.63962,-8.840759,34.535957,-8.03186,73.92084,4.713867
2022-03-14 13:00:00,301.28662,303.01584,300.62433,0.43728054,-440.0753,0.0004272461,27.201582,-0.0,83.00391,7.834671
2022-03-14 14:00:00,301.20413,303.01584,300.45453,0.4379089,-431.4867,0.0004272461,34.974762,-0.0,83.01431,7.5565796
2022-03-14 15:00:00,301.10233,303.01584,300.42642,0.43550026,-429.32294,0.0004272461,36.647514,-0.0,81.45543,8.133362
2022-03-14 16:00:00,301.0385,303.01584,300.3719,0.43005455,-426.13635,0.0004272461,39.36615,-0.0,78.32727,8.473251
2022-03-14 17:00:00,300.91415,303.01584,300.25287,0.4238758,-427.82062,0.0004272461,37.554825,-0.0,77.84921,8.689545
2022-03-14 18:00:00,300.8072,303.01584,300.2851,0.4180113,-422.5219,0.0004272461,42.19696,-0.0,76.10327,8.380554
2022-03-14 19:00:00,300.85678,303.01584,300.16034,0.4125656,-416.92078,0.0004272461,48.112625,-0.0,60.607986,6.536911
2022-03-14 20:00:00,300.73694,303.01584,300.10703,0.407853,-418.86075,0.0004272461,46.17263,-0.0,58.092987,6.3000183
2022-03-14 21:00:00,300.65768,303.01584,300.13718,0.40387344,-412.82193,0.0004272461,51.042416,-0.0,57.01216,5.795334
2022-03-14 22:00:00,300.74014,303.03464,300.06653,0.4014125,-413.21536,0.0004272461,50.036125,-0.0,55.848206,5.4554443
2022-03-14 23:00:00,300.65768,303.03464,300.06158,0.40026045,-417.4076,0.0004272461,45.93178,-0.0,59.838943,5.857132
2022-03-15 00:00:00,301.40714,303.03464,300.3326,0.39774704,-412.60803,-17.381653,50.6465,-15.31366,67.53981,6.7841034
2022-03-15 01:00:00,302.23068,303.03464,300.48303,0.3949195,-415.80692,-188.60046,52.642586,-168.27847,99.64238,10.028503
2022-03-15 02:00:00,302.9099,303.03464,301.8052,0.3914113,-420.99008,-406.34393,52.098198,-372.43466,146.78294,17.897476
2022-03-15 03:00:00,303.3745,303.03464,302.56216,0.3868034,-419.591,-611.49286,58.393288,-566.76196,190.29651,28.34137
2022-03-15 04:00:00,303.92422,303.03464,302.89023,0.38271916,-430.83264,-743.2766,52.075104,-692.20905,216.54808,35.04648
2022-03-15 05:00:00,304.5783,303.03464,303.065,0.38062465,-434.5946,-850.4719,52.523808,-794.98254,236.54333,42.65796
2022-03-15 06:00:00,304.68527,303.03464,302.87286,0.37863493,-437.12473,-860.8144,51.487823,-803.155,245.9174,48.80687
2022-03-15 07:00:00,304.2954,303.03464,303.0171,0.37423646,-438.19678,-848.37,50.088917,-791.2166,236.4498,50.55783
2022-03-15 08:00:00,303.96158,303.03464,302.82578,0.3702569,-438.4697,-742.6594,48.52504,-692.2559,213.16011,41.071793
2022-03-15 09:00:00,303.8224,303.03464,302.72745,0.36575377,-424.16193,-549.9382,58.96077,-510.9296,179.75848,20.874084
2022-03-15 10:00:00,302.95178,303.03464,302.37003,0.35161602,-431.01462,-313.16113,47.492355,-286.92816,137.492,8.7925415
2022-03-15 11:00:00,302.5632,303.03464,301.66803,0.35098767,-426.29617,-133.56824,48.7164,-119.86853,89.33298,2.9217072
2022-03-15 12:00:00,301.7229,303.03464,300.77597,0.35140657,-430.55728,-8.407043,39.438732,-7.56308,58.799683,4.1473846
2022-03-15 13:00:00,301.5605,303.03464,300.90652,0.35093534,-432.2686,0.0004272461,35.822685,-0.0,63.372406,6.433914
2022-03-15 14:00:00,301.42325,303.03464,300.51028,0.3497833,-424.8209,0.0004272461,42.371822,-0.0,66.77077,7.669876
2022-03-15 15:00:00,301.23508,303.03464,300.38303,0.34899795,-429.80487,0.0004272461,37.35357,-0.0,67.46706,7.7625732
2022-03-15 16:00:00,301.2647,303.03464,300.09338,0.3489455,-425.33478,0.0004272461,41.058697,-0.0,69.597534,9.523819
2022-03-15 17:00:00,301.14035,303.03464,299.636,0.35470533,-421.26056,0.0004272461,44.35801,-0.0,68.360825,10.47139
2022-03-15 18:00:00,301.05206,303.03464,299.68393,0.35847545,-419.95984,0.0004272461,45.040966,-0.0,66.68762,9.925507
2022-03-15 19:00:00,300.94507,303.03464,299.3848,0.35768998,-429.66965,0.0004272461,35.637924,-0.0,66.19917,7.86557
2022-03-15 20:00:00,300.78912,303.03464,299.27365,0.35491478,-418.30505,0.0004272461,45.846,-0.0,77.43352,9.204529
2022-03-15 21:00:00,300.83295,303.03464,299.1282,0.35234904,-417.62643,0.0004272461,45.869095,-0.0,87.129745,12.0060425
2022-03-15 22:00:00,300.93607,303.07233,298.95343,0.33883965,-422.83664,0.0004272461,40.834343,-0.0,94.529236,14.323486
2022-03-15 23:00:00,300.82263,303.07233,299.0373,0.3447566,-427.48868,0.0004272461,36.48255,-0.0,98.33292,15.281357
2022-03-16 00:00:00,301.0952,303.07233,299.15628,0.3638687,-420.65323,-12.4105835,42.9591,-11.1258545,97.74054,14.786972
2022-03-16 01:00:00,301.66037,303.07233,299.25256,0.35947037,-421.24826,-136.53754,45.093758,-122.993774,112.62265,16.012634
2022-03-16 02:00:00,302.51938,303.07233,300.74417,0.35350108,-425.5069,-339.10083,45.54906,-310.49243,140.42271,22.099747
2022-03-16 03:00:00,303.4454,303.07233,301.68332,0.34554195,-423.03333,-562.14905,54.031593,-519.7428,176.04834,32.317062
2022-03-16 04:00:00,304.24643,303.07233,302.0213,0.33920622,-430.50565,-736.1203,53.46411,-682.9584,201.0424,40.278717
2022-03-16 05:00:00,304.75616,303.07233,302.33368,0.33674514,-440.8744,-685.40857,45.70413,-637.7205,205.60474,38.465973
2022-03-16 06:00:00,305.04486,303.07233,302.15726,0.3373735,-447.91885,-647.8752,37.030235,-602.6397,214.47997,39.392944
2022-03-16 07:00:00,304.69623,303.07233,301.9676,0.33878732,-437.15424,-861.03125,52.210373,-805.8584,243.94281,44.5222
2022-03-16 08:00:00,303.90488,303.07233,301.8701,0.3417195,-433.19803,-744.3776,53.737957,-694.6311,217.4938,36.478134
2022-03-16 09:00:00,303.81467,303.07233,301.15033,0.34800303,-434.7151,-540.62994,49.359768,-501.56952,178.30353,24.78798
2022-03-16 10:00:00,302.77844,303.07233,301.6602,0.33910143,-431.4867,-308.08997,47.584736,-282.6778,127.82695,12.191437
2022-03-16 11:00:00,302.0799,303.07233,301.51266,0.34067225,-437.95825,-103.80844,35.2882,-93.69464,86.24638,4.394577
2022-03-16 12:00:00,301.7171,303.07233,300.78424,0.34041047,-434.70035,-7.5062256,34.677826,-6.813019,68.495926,4.198883
2022-03-16 13:00:00,301.36652,303.07233,300.35327,0.33763528,-434.49628,0.0004272461,33.29541,-0.0,60.909363,5.888031
2022-03-16 14:00:00,301.27502,303.07233,299.89258,0.33396995,-434.47906,0.0004272461,32.562965,-0.0,69.7742,8.030365
2022-03-16 15:00:00,301.33752,303.07233,300.00497,0.33009517,-428.74268,0.0004272461,37.42945,-0.0,80.72795,9.245728
2022-03-16 16:00:00,301.2544,303.07233,299.96408,0.32716286,-428.91232,0.0004272461,37.00384,-0.0,81.871124,9.946106
2022-03-16 17:00:00,301.24023,303.07233,299.7269,0.32391644,-424.59222,0.0004272461,40.946518,-0.0,71.07327,9.523819
2022-03-16 18:00:00,301.17642,303.07233,299.7079,0.32224083,-425.91998,0.0004272461,39.587204,-0.0,63.330826,9.328125
2022-03-16 19:00:00,301.11713,303.07233,299.57773,0.31951797,-432.96936,0.0004272461,34.252213,-0.0,51.472946,3.879593
2022-03-16 20:00:00,301.08105,303.07233,299.5009,0.3163762,-429.4754,0.0004272461,37.610916,-0.0,56.76274,4.7756653
2022-03-16 21:00:00,301.0456,303.07233,299.15836,0.31360102,-433.90863,0.0004272461,32.73123,-0.0,67.820404,6.3927155
2022-03-16 22:00:00,301.2763,303.07303,300.49417,0.3117684,-432.453,0.0004272461,33.71113,-0.0,70.16913,6.083725
2022-03-16 23:00:00,301.2512,303.07303,300.52557,0.31543374,-434.76428,0.0004272461,31.411505,-0.0,71.010925,6.052826
2022-03-17 00:00:00,301.536,303.07303,300.4888,0.31491017,-433.87173,-4.1865845,32.213238,-3.9065552,74.63791,6.3618164
2022-03-17 01:00:00,301.8737,303.07303,300.32065,0.31339157,-432.70135,-38.68393,34.384186,-35.783997,79.397705,6.1352234
2022-03-17 02:00:00,302.627,303.07303,301.46765,0.3111924,-429.3328,-149.4657,39.824753,-138.46368,87.909195,6.763504
2022-03-17 03:00:00,302.81967,303.07303,302.1337,0.31024992,-433.46603,-326.50635,38.927338,-301.72614,111.53143,10.533188
2022-03-17 04:00:00,303.05103,303.07303,302.3188,0.31250143,-431.3244,-595.21173,47.18882,-552.24524,165.14656,24.149399
2022-03-17 05:00:00,303.77792,303.07303,302.5225,0.3153814,-433.76108,-679.153,50.808167,-630.97003,179.98712,31.678467
2022-03-17 06:00:00,303.71735,303.07303,302.38986,0.3261156,-436.37726,-781.19366,50.93024,-728.9775,212.58852,44.367706
2022-03-17 07:00:00,303.74506,303.07303,301.40442,0.33889198,-445.2904,-594.0941,38.40275,-554.0266,166.63269,26.755219
2022-03-17 08:00:00,304.0982,303.07303,301.5321,0.34067225,-437.78122,-584.569,47.861877,-543.16644,175.84048,30.5867
2022-03-17 09:00:00,304.04666,303.07303,301.71307,0.33601213,-431.37604,-466.91443,52.299454,-432.15796,145.81644,22.192444
2022-03-17 10:00:00,302.77005,303.07303,301.77545,0.32826245,-432.9546,-267.2203,46.532257,-245.56561,105.28552,9.719513
2022-03-17 11:00:00,302.2236,303.07303,301.3912,0.32286918,-442.0079,-86.87674,34.044357,-79.38107,68.371216,4.1576843
2022-03-17 12:00:00,302.0992,303.07303,300.04422,0.31779003,-436.53217,-5.2875977,34.552452,-4.875366,56.606857,4.7035675
2022-03-17 13:00:00,301.68036,303.07303,299.5736,0.31265855,-434.3094,0.0004272461,33.278915,-0.0,87.794876,11.964844
2022-03-17 14:00:00,301.3691,303.07303,299.22034,0.30805063,-436.11417,0.0004272461,30.735146,-0.0,103.6539,15.672745
2022-03-17 15:00:00,301.27567,303.07303,299.49014,0.30339038,-436.4166,0.0004272461,30.002699,-0.0,109.32822,16.743912
2022-03-17 16:00:00,301.20093,303.07303,299.74426,0.3039664,-423.66034,0.0004272461,41.929714,-0.0,105.02571,14.096893
2022-03-17 17:00:00,301.15967,303.07303,299.6703,0.30888844,-425.39133,0.0004272461,40.0755,-0.0,96.27519,12.830017
2022-03-17 18:00:00,301.1384,303.07303,299.74466,0.309255,-427.6313,0.0004272461,37.82537,-0.0,92.56505,12.582825
2022-03-17 19:00:00,301.0759,303.07303,299.63516,0.3053279,-436.7928,0.0004272461,29.059095,-0.0,80.96698,12.036942
2022-03-17 20:00:00,301.03915,303.07303,299.5261,0.30124354,-431.14984,0.0004272461,34.11364,-0.0,84.157486,13.499512
2022-03-17 21:00:00,301.0192,303.07303,299.548,0.29946327,-431.76947,0.0004272461,33.26902,-0.0,74.596344,11.851547
2022-03-17 22:00:00,301.01276,303.00095,299.17447,0.28700113,-433.11197,0.0004272461,31.992184,-0.0,73.87926,12.0060425
2022-03-17 23:00:00,301.00888,303.00095,299.43396,0.29873025,-433.10458,0.0004272461,32.226433,-0.0,70.36658,11.655853
2022-03-18 00:00:00,301.22025,303.00095,299.5319,0.31422937,-428.65414,-7.0391235,36.423164,-6.4379883,66.29271,10.213898
2022-03-18 01:00:00,301.8421,303.00095,299.64508,0.33873487,-432.64725,-64.25665,34.48976,-58.941986,74.606735,9.554718
2022-03-18 02:00:00,302.59995,303.00095,300.98422,0.37256086,-430.33597,-144.52795,38.79537,-132.46323,91.85835,11.027573
2022-03-18 03:00:00,303.53564,303.00095,301.56723,0.39968455,-435.5634,-223.68164,35.390476,-205.84384,119.5233,13.921799
2022-03-18 04:00:00,303.91196,303.00095,301.67422,0.39690936,-437.2206,-299.81595,35.50595,-275.7398,133.26225,16.13623
2022-03-18 05:00:00,304.75165,303.00095,302.68033,0.3758073,-438.56558,-341.8366,36.09323,-316.64917,126.756516,15.796341
2022-03-18 06:00:00,305.29745,303.00095,302.72165,0.35816133,-438.60492,-295.94583,36.7135,-273.80212,102.406784,11.048172
2022-03-18 07:00:00,305.23236,303.00095,302.66794,0.34507072,-441.87268,-844.13293,49.999832,-786.13806,222.01456,28.444366
2022-03-18 08:00:00,304.50482,303.00095,302.86172,0.33271325,-433.8447,-719.8058,54.91581,-669.45734,222.80438,20.07071
2022-03-18 09:00:00,303.88684,303.00095,302.89395,0.32224083,-434.81592,-524.966,48.881367,-486.44336,199.38998,9.791611
2022-03-18 10:00:00,302.7372,303.00095,302.8642,0.30977857,-432.12845,-347.7752,46.502563,-318.60242,167.63037,4.229782
2022-03-18 11:00:00,302.17978,303.00095,302.62454,0.3270582,-429.0525,-127.2793,44.866104,-115.555695,118.328156,-0.45658875
2022-03-18 12:00:00,301.88528,303.00095,302.5221,0.3143865,-425.74295,-9.474609,44.74733,-8.656921,90.143585,-0.5904846
2022-03-18 13:00:00,301.70163,303.00095,302.34814,0.31150663,-421.831,0.0004272461,46.98426,-0.0,84.04317,0.26438904
2022-03-18 14:00:00,301.61526,303.00095,301.98782,0.3196751,-424.62418,0.0004272461,43.576073,-0.0,82.31801,1.0265656
2022-03-18 15:00:00,301.62558,303.00095,301.60068,0.31569552,-426.0134,0.0004272461,41.735054,-0.0,77.81804,1.6548462
2022-03-18 16:00:00,301.5083,303.00095,301.36807,0.31124473,-425.61508,0.0004272461,41.42162,-0.0,68.82849,2.3861237
2022-03-18 17:00:00,301.5534,303.00095,301.2375,0.3075794,-429.92783,0.0004272461,37.05333,-0.0,61.90706,2.5612183
2022-03-18 18:00:00,301.52246,303.00095,301.24866,0.30517077,-431.75226,0.0004272461,35.23871,-0.0,56.700394,2.468521
2022-03-18 19:00:00,301.40454,303.00095,300.96893,0.30391407,-435.64944,0.0004272461,32.58606,-0.0,61.034073,4.075287
2022-03-18 20:00:00,301.30466,303.00095,300.45905,0.3043853,-434.9118,0.0004272461,32.817013,-0.0,57.78122,4.5696716
2022-03-18 21:00:00,301.24988,303.00095,300.3504,0.305066,-431.7547,0.0004272461,35.291496,-0.0,52.91751,4.3430786
2022-03-18 22:00:00,301.29434,302.92093,300.80075,0.30140066,-434.71265,0.0004272461,32.378204,-0.0,57.12648,4.3842773
2022-03-18 23:00:00,301.10233,302.92093,300.7078,0.2974211,-430.2376,0.0004272461,36.502342,-0.0,56.159973,4.5490723
2022-03-19 00:00:00,301.53214,302.92093,300.84827,0.30558968,-428.58038,-10.592285,37.828667,-9.719482,51.161163,5.1979523
2022-03-19 01:00:00,302.7024,302.92093,300.94745,0.31292033,-426.66254,-147.9143,43.496887,-133.52582,63.424362,8.339355
2022-03-19 02:00:00,303.65292,302.92093,301.95105,0.30846953,-421.1499,-366.8088,54.843224,-335.61935,96.98189,18.43306
2022-03-19 03:00:00,304.09177,302.92093,302.1527,0.3021338,-438.0935,-434.6524,42.04849,-401.06186,115.74042,22.151245
2022-03-19 04:00:00,304.40558,302.92093,302.36755,0.29710698,-429.14346,-700.58875,54.651867,-650.9247,180.16379,38.816162
2022-03-19 05:00:00,304.49387,302.92093,303.1117,0.28857195,-434.69543,-796.6574,51.398743,-743.40045,205.66708,44.316208
2022-03-19 06:00:00,304.5957,302.92093,303.45093,0.28239322,-436.5543,-814.75684,51.21398,-760.93304,224.55032,46.293747
2022-03-19 07:00:00,304.0196,302.92093,303.9604,0.2769475,-440.65063,-856.4939,46.786304,-800.24854,264.23944,39.53714
2022-03-19 08:00:00,303.85977,302.92093,303.47614,0.27202547,-444.3044,-693.5658,39.676285,-646.6118,232.6877,24.551086
2022-03-19 09:00:00,303.5788,302.92093,302.84683,0.26736522,-435.81665,-508.25116,44.16665,-472.2548,198.72487,12.253235
2022-03-19 10:00:00,303.03555,302.92093,303.07367,0.2691456,-432.3399,-361.8377,45.717327,-331.46277,153.70438,5.300949
2022-03-19 11:00:00,302.65085,302.92093,303.05756,0.282655,-429.88354,-124.47681,45.047565,-111.821045,81.133255,-0.85827637
2022-03-19 12:00:00,302.02448,302.92093,302.62827,0.2943318,-434.9069,-7.1225586,37.310677,-6.4692383,44.9776,0.07899475
2022-03-19 13:00:00,301.76025,302.92093,302.35846,0.30166245,-427.024,0.0004272461,42.76774,-0.0,40.96608,-0.00340271
2022-03-19 14:00:00,301.54633,302.92093,301.82834,0.3038093,-425.73557,0.0004272461,43.10757,-0.0,50.932526,1.335556
2022-03-19 15:00:00,301.41486,302.92093,301.36765,0.30579913,-426.64285,0.0004272461,41.596485,-0.0,61.429,3.313095
2022-03-19 16:00:00,301.30466,302.92093,301.09784,0.31360102,-429.5713,0.0004272461,38.409348,-0.0,66.968216,5.815933
2022-03-19 17:00:00,301.16675,302.92093,300.3029,0.3148054,-433.32343,0.0004272461,34.48976,-0.0,72.819214,8.607147
2022-03-19 18:00:00,301.12036,302.92093,300.29047,0.3127632,-431.17197,0.0004272461,35.971153,-0.0,70.57443,9.050034
2022-03-19 19:00:00,300.99857,302.92093,300.27768,0.31292033,-425.06186,0.0004272461,41.33254,-0.0,56.783524,8.452652
2022-03-19 20:00:00,300.90384,302.92093,300.10992,0.31616676,-422.59076,0.0004272461,43.318726,-0.0,54.47638,8.030365
2022-03-19 21:00:00,300.8162,302.92093,300.27643,0.3227644,-423.37756,0.0004272461,42.0023,-0.0,55.068756,8.040665
2022-03-19 22:00:00,301.07913,302.90842,299.97812,0.32046056,-424.57993,0.0004272461,40.438423,-0.0,55.183075,7.8140717
2022-03-19 23:00:00,301.03787,302.90842,299.92358,0.32836723,-422.14816,0.0004272461,42.302536,-0.0,54.76738,7.453583
2022-03-20 00:00:00,301.55276,302.90842,300.4037,0.32831478,-417.56744,-17.498413,46.763206,-15.65744,53.9048,6.6811066
2022-03-20 01:00:00,302.55804,302.90842,300.48138,0.3227644,-417.95837,-182.71188,51.65609,-163.27808,71.135635,10.224197
2022-03-20 02:00:00,303.63553,302.90842,301.89984,0.3181566,-427.65097,-389.9961,48.142323,-357.21475,100.23474,17.77388
2022-03-20 03:00:00,304.36563,302.90842,302.7394,0.31108773,-427.04855,-539.59564,53.315643,-499.71,132.36848,24.200897
2022-03-20 04:00:00,304.47906,302.90842,302.91956,0.3021338,-430.57202,-757.05554,53.800644,-706.4289,194.46393,33.532425
2022-03-20 05:00:00,303.9268,302.90842,303.56992,0.29469836,-433.71436,-808.21765,52.352245,-757.65155,222.49261,31.493073
2022-03-20 06:00:00,304.29282,302.90842,303.71744,0.28831017,-433.1513,-896.74634,54.836628,-838.87646,261.22562,37.724396
2022-03-20 07:00:00,304.45264,302.90842,303.69553,0.2866869,-436.50266,-846.6852,50.174698,-788.7633,269.3422,40.021225
2022-03-20 08:00:00,303.47827,302.90842,303.0489,0.28344047,-431.26785,-724.3765,52.46772,-676.81726,237.17728,25.848846
2022-03-20 09:00:00,303.3017,302.90842,302.82907,0.27851844,-429.41147,-540.8801,51.21398,-501.9133,198.56897,11.460159
2022-03-20 10:00:00,302.37503,302.90842,303.1266,0.2630192,-435.88058,-250.53882,41.32264,-230.08005,125.602936,-2.331131
2022-03-20 11:00:00,302.1901,302.90842,302.94104,0.25930142,-437.79108,-77.31824,36.667313,-70.91165,88.10664,-3.2169037
2022-03-20 12:00:00,301.7796,302.90842,302.306,0.25961566,-436.09448,-6.755554,35.789696,-6.1723633,63.89203,-1.2702637
2022-03-20 13:00:00,301.63074,302.90842,302.36798,0.26479948,-434.49872,0.0004272461,36.01075,-0.0,54.673843,0.88237
2022-03-20 14:00:00,301.5927,302.90842,301.53748,0.27213025,-431.58997,0.0004272461,38.04972,-0.0,46.162354,1.8196411
2022-03-20 15:00:00,301.5025,302.90842,301.24368,0.2769475,-434.69296,0.0004272461,34.384186,-0.0,47.86673,3.4057922
2022-03-20 16:00:00,301.24216,302.90842,300.8739,0.28087473,-432.5071,0.0004272461,35.944763,-0.0,40.95569,3.1277008
2022-03-20 17:00:00,301.1951,302.90842,300.04504,0.28762937,-427.5108,0.0004272461,40.26356,-0.0,47.160034,5.9704285
2022-03-20 18:00:00,301.1745,302.90842,299.97482,0.29056168,-431.25064,0.0004272461,36.165817,-0.0,72.66333,10.110901
2022-03-20 19:00:00,301.12292,302.90842,299.69342,0.28700113,-425.83884,0.0004272461,40.920124,-0.0,60.52484,8.730743
2022-03-20 20:00:00,300.9915,302.90842,299.30545,0.2833357,-430.4073,0.0004272461,36.449554,-0.0,66.718796,11.76915
2022-03-20 21:00:00,300.95282,302.90842,299.46494,0.28134596,-429.62784,0.0004272461,36.77289,-0.0,71.79036,12.181137
2022-03-20 22:00:00,300.82843,302.87305,299.6054,0.34061992,-423.67755,0.0004272461,41.19397,-0.0,83.658646,12.953629
2022-03-20 23:00:00,300.81232,302.87305,299.35297,0.38507545,-428.30746,0.0004272461,36.258194,-0.0,81.257965,10.759781
2022-03-21 00:00:00,301.07718,302.87305,299.54263,0.38957858,-424.6709,-14.846069,39.382645,-13.376038,80.07321,11.140869
2022-03-21 01:00:00,301.6043,302.87305,299.71906,0.36470652,-421.49658,-164.62915,45.532562,-148.40195,106.93794,13.911499
2022-03-21 02:00:00,301.96198,302.87305,300.72183,0.3401487,-424.11768,-363.72272,47.36368,-333.46295,156.15701,23.006134
2022-03-21 03:00:00,302.8242,302.87305,301.45276,0.3205129,-422.95465,-544.0663,51.913437,-503.99158,199.01587,28.35167
2022-03-21 04:00:00,303.7792,302.87305,301.8668,0.30658448,-435.9027,-730.4653,43.849915,-679.8175,237.90475,35.91165
2022-03-21 05:00:00,304.3592,302.87305,302.92038,0.2922896,-435.62485,-732.60046,47.04035,-684.4429,224.97643,30.071716
2022-03-21 06:00:00,304.61694,302.87305,303.2278,0.28003693,-440.3187,-690.9301,43.401207,-643.4866,212.11046,25.941544
2022-03-21 07:00:00,304.57635,302.87305,303.47363,0.26945972,-432.41614,-795.6565,54.447308,-741.3065,252.91159,37.817093
2022-03-21 08:00:00,304.40558,302.87305,303.70172,0.2769475,-429.5836,-681.1548,56.248734,-632.4232,220.1543,27.919083
2022-03-21 09:00:00,303.8804,302.87305,303.63107,0.2772094,-429.05988,-579.9982,55.668053,-536.7128,188.44664,19.349731
2022-03-21 10:00:00,303.06586,302.87305,302.90427,0.2628621,-427.18872,-349.19315,53.249657,-319.7119,152.5508,7.5668793
2022-03-21 11:00:00,302.37955,302.87305,302.6291,0.2573117,-420.63354,-150.7168,54.58588,-135.05719,110.232376,0.43948364
2022-03-21 12:00:00,301.83566,302.87305,302.31055,0.2505046,-417.93872,-11.559814,52.90653,-10.375793,76.622894,0.36738586
2022-03-21 13:00:00,301.63138,302.87305,301.95023,0.24731052,-420.45407,0.0004272461,48.561333,-0.0,67.64374,1.8093414
2022-03-21 14:00:00,301.52634,302.87305,302.13824,0.24872434,-418.00262,0.0004272461,49.92065,-0.0,53.22928,2.468521
2022-03-21 15:00:00,301.38458,302.87305,301.98782,0.2553743,-415.43073,0.0004272461,51.45153,-0.0,41.818268,2.118332
2022-03-21 16:00:00,301.25763,302.87305,301.92545,0.26951206,-413.82758,0.0004272461,52.17738,-0.0,40.623123,2.118332
2022-03-21 17:00:00,301.24216,302.87305,301.63953,0.29417467,-415.62006,0.0004272461,50.1681,-0.0,39.895645,2.2007294
2022-03-21 18:00:00,301.1629,302.87305,301.55194,0.31789482,-424.84546,0.0004272461,41.537098,-0.0,34.824097,2.1904297
2022-03-21 19:00:00,301.00372,302.87305,301.0838,0.34124827,-418.67142,0.0004272461,47.52535,-0.0,41.402573,2.3861237
