Time in UTC,Local Time in Malaysia,Wind Speed (m/s),Wind Direction,ST (K),SST (K),AT (K),SWH (m),SDLR (W/m2),SDSR (W/m2),SNLR (W/m2),SNSR (W/m2),LE (W/m2),H (W/m2)
3/20/22 7:00,3/20/22 15:00,3.38030076,163.8465271,303.3016968,302.9084167,302.829071,0.278518438,-429.4114685,-540.880127,51.21398163,-501.9132996,198.5689697,11.4601593
3/20/22 8:00,3/20/22 16:00,2.971816063,187.9143524,302.3750305,302.9084167,303.1265869,0.263019204,-435.8805847,-250.5388184,41.32263947,-230.0800476,125.6029358,-2.331130981
3/20/22 9:00,3/20/22 17:00,0.954866648,200.190033,302.190094,302.9084167,302.94104,0.259301424,-437.7910767,-77.3182373,36.66731262,-70.91165161,88.10664368,-3.216903687
3/20/22 10:00,3/20/22 18:00,0.229185283,180.2756348,301.7796021,302.9084167,302.3059998,0.25961566,-436.0944824,-6.755554199,35.78969574,-6.172363281,63.89202881,-1.270263672
3/20/22 11:00,3/20/22 19:00,1.248600841,47.82658386,301.6307373,302.9084167,302.367981,0.264799476,-434.4987183,0.000427246,36.01074982,0,54.67384338,0.882369995
3/20/22 12:00,3/20/22 20:00,1.873758197,54.11865234,301.5927124,302.9084167,301.5374756,0.272130251,-431.5899658,0.000427246,38.04972076,0,46.16235352,1.819641113
3/20/22 13:00,3/20/22 21:00,1.735319734,54.95065308,301.5025024,302.9084167,301.2436829,0.276947498,-434.6929626,0.000427246,34.38418579,0,47.86672974,3.405792236
3/20/22 14:00,3/20/22 22:00,1.515382171,34.18180847,301.242157,302.9084167,300.8739014,0.280874729,-432.5071106,0.000427246,35.94476318,0,40.95568848,3.127700806
3/20/22 15:00,3/20/22 23:00,1.772108078,21.83491516,301.1950989,302.9084167,300.0450439,0.287629366,-427.5108032,0.000427246,40.26356125,0,47.16003418,5.970428467
3/20/22 16:00,3/21/22 0:00,2.4774611,346.1854553,301.1744995,302.9084167,299.974823,0.290561676,-431.2506409,0.000427246,36.16581726,0,72.66333008,10.11090088
3/20/22 17:00,3/21/22 1:00,2.440657616,294.5676575,301.1229248,302.9084167,299.6934204,0.287001133,-425.8388367,0.000427246,40.92012405,0,60.52484131,8.730743408
3/20/22 18:00,3/21/22 2:00,2.744494677,287.3051453,300.9914856,302.9084167,299.3054504,0.283335686,-430.4072876,0.000427246,36.44955444,0,66.71879578,11.76914978
3/20/22 19:00,3/21/22 3:00,2.742483616,273.5805359,300.9528198,302.9084167,299.4649353,0.281345963,-429.6278381,0.000427246,36.77288818,0,71.7903595,12.18113708
3/20/22 20:00,3/21/22 4:00,2.467429876,300.1569214,300.8284302,302.8730469,299.6054077,0.340619922,-423.6775513,0.000427246,41.19396973,0,83.65864563,12.95362854
3/20/22 21:00,3/21/22 5:00,2.030786991,295.2922363,300.8123169,302.8730469,299.3529663,0.38507545,-428.3074646,0.000427246,36.25819397,0,81.25796509,10.75978088
3/20/22 22:00,3/21/22 6:00,1.396717668,303.1560364,301.077179,302.8730469,299.5426331,0.389578581,-424.6708984,-14.84606934,39.38264465,-13.3760376,80.07321167,11.14086914
3/20/22 23:00,3/21/22 7:00,1.076924562,228.6802979,301.6043091,302.8730469,299.7190552,0.364706516,-421.496582,-164.6291504,45.53256226,-148.401947,106.9379425,13.91149902
3/21/22 0:00,3/21/22 8:00,2.290395498,195.3467712,301.9619751,302.8730469,300.7218323,0.340148687,-424.1176758,-363.7227173,47.36368179,-333.4629517,156.1570129,23.00613403
3/21/22 1:00,3/21/22 9:00,3.170499563,175.1685638,302.8241882,302.8730469,301.4527588,0.320512891,-422.9546509,-544.0662842,51.91343689,-503.9915771,199.0158691,28.35166931
3/21/22 2:00,3/21/22 10:00,2.930865288,155.7377472,303.7792053,302.8730469,301.8667908,0.306584477,-435.90271,-730.465271,43.84991455,-679.8175049,237.9047546,35.91165161
3/21/22 3:00,3/21/22 11:00,2.917899609,143.8955231,304.3591919,302.8730469,302.9203796,0.292289615,-435.6248474,-732.6004639,47.04035187,-684.4428711,224.9764252,30.07171631
3/21/22 4:00,3/21/22 12:00,2.996824741,141.7089233,304.6169434,302.8730469,303.2278137,0.280036926,-440.3186951,-690.9301147,43.40120697,-643.4865723,212.1104584,25.94154358
3/21/22 5:00,3/21/22 13:00,2.815547466,145.7958679,304.576355,302.8730469,303.4736328,0.269459724,-432.4161377,-795.6564941,54.44730759,-741.3065186,252.9115906,37.8170929
3/21/22 6:00,3/21/22 14:00,1.975078464,178.5007324,304.4055786,302.8730469,303.7017212,0.276947498,-429.5835876,-681.1547852,56.24873352,-632.4232178,220.1542969,27.91908264
3/21/22 7:00,3/21/22 15:00,1.976027846,205.5318604,303.8804016,302.8730469,303.631073,0.277209401,-429.0598755,-579.99823,55.66805267,-536.7128296,188.44664,19.34973145
3/21/22 8:00,3/21/22 16:00,2.754624128,233.854538,303.0658569,302.8730469,302.9042664,0.262862086,-427.1887207,-349.1931458,53.24965668,-319.7119141,152.5507965,7.566879272
3/21/22 9:00,3/21/22 17:00,2.226451874,228.9002686,302.3795471,302.8730469,302.6290894,0.257311702,-420.6335449,-150.7167969,54.58588028,-135.0571899,110.2323761,0.439483643
3/21/22 10:00,3/21/22 18:00,1.927602291,228.4525299,301.8356628,302.8730469,302.3105469,0.250504613,-417.9387207,-11.55981445,52.90652847,-10.37579346,76.62289429,0.367385864
3/21/22 11:00,3/21/22 19:00,1.553555965,236.1940002,301.6313782,302.8730469,301.9502258,0.247310519,-420.454071,0.000427246,48.5613327,0,67.64373779,1.809341431
3/21/22 12:00,3/21/22 20:00,0.427210718,284.0770874,301.5263367,302.8730469,302.1382446,0.248724341,-418.0026245,0.000427246,49.92065048,0,53.22927856,2.468521118
3/21/22 13:00,3/21/22 21:00,0.793201745,339.4685669,301.3845825,302.8730469,301.9878235,0.255374312,-415.4307251,0.000427246,51.45153046,0,41.81826782,2.118331909
3/21/22 14:00,3/21/22 22:00,0.980871618,327.8917847,301.2576294,302.8730469,301.9254456,0.269512057,-413.8275757,0.000427246,52.17737961,0,40.62312317,2.118331909
3/21/22 15:00,3/21/22 23:00,1.278711557,321.1714478,301.242157,302.8730469,301.6395264,0.294174671,-415.6200562,0.000427246,50.16809845,0,39.89564514,2.20072937
3/21/22 16:00,3/22/22 0:00,1.257206678,322.8713379,301.1629028,302.8730469,301.5519409,0.317894816,-424.845459,0.000427246,41.53709793,0,34.82409668,2.190429688
3/21/22 17:00,3/22/22 1:00,1.313800812,333.3538818,301.0037231,302.8730469,301.0838013,0.341248274,-418.6714172,0.000427246,47.52534866,0,41.40257263,2.386123657
3/21/22 18:00,3/22/22 2:00,0.74288255,340.8807373,300.9508667,302.8730469,300.8280334,0.365701437,-421.2384033,0.000427246,44.39430237,0,43.64735413,3.06590271
3/21/22 19:00,3/22/22 3:00,0.743502676,36.05749512,301.014679,302.8730469,301.033783,0.408533692,-420.1393433,0.000427246,45.04426575,0,39.28248596,3.323394775
3/21/22 20:00,3/22/22 4:00,1.648747802,48.13711548,301.1648254,302.8718262,300.8255615,0.425917983,-424.1766968,0.000427246,41.17747116,0,40.06193542,3.53968811
3/21/22 21:00,3/22/22 5:00,1.730016351,38.20727539,300.9927673,302.8718262,299.9727478,0.441417217,-418.971405,0.000427246,45.50617218,0,40.87254333,4.497573853
3/21/22 22:00,3/22/22 6:00,1.730641127,81.34156799,301.5830383,302.8718262,300.3462524,0.466393948,-413.5767822,-20.60119629,50.19779205,-18.34515381,56.13919067,6.536911011
3/21/22 23:00,3/22/22 7:00,1.529911637,103.664772,302.2861023,302.8718262,300.4206238,0.481002927,-424.8208923,-160.0584412,43.77732849,-144.4641418,89.04197693,9.966705322
3/22/22 0:00,3/22/22 8:00,1.488226056,139.6039276,303.0980835,302.8718262,300.9978638,0.485191941,-426.4805908,-314.962738,45.32800674,-289.6939697,122.5891113,15.33285522
3/22/22 1:00,3/22/22 9:00,1.117045999,153.5275879,304.1278381,302.8718262,301.4903564,0.479379773,-433.8225708,-424.843689,41.65917206,-391.1235962,141.2541046,23.01643372
3/22/22 2:00,3/22/22 10:00,1.247690201,171.580719,304.9179077,302.8718262,301.7134705,0.46136713,-438.9073486,-526.817627,40.51100922,-487.9903564,170.3740234,31.57546997
3/22/22 3:00,3/22/22 11:00,1.420572996,185.5078125,305.1150818,302.8718262,302.770813,0.442883253,-435.8338623,-733.6013794,47.68701553,-682.692688,199.2860718,40.99969482
3/22/22 4:00,3/22/22 12:00,1.774783492,198.7940063,305.5036621,302.8718262,302.9989014,0.430630565,-437.3878174,-713.5668945,48.33697891,-662.3630371,194.4431458,34.69628906
3/22/22 5:00,3/22/22 13:00,1.858632922,218.6871185,305.4063721,302.8718262,303.3823242,0.421257734,-434.4003906,-883.5346069,59.00365829,-826.2192383,236.5745087,34.58299255
3/22/22 6:00,3/22/22 14:00,2.831048727,232.9909058,304.693634,302.8718262,303.8248596,0.41162312,-436.9944153,-741.0079346,53.9689064,-689.4901123,221.8482666,28.70185852
3/22/22 7:00,3/22/22 15:00,2.46379447,218.9022064,303.5504456,302.8718262,303.727356,0.40225029,-429.1237793,-524.6323853,55.52288437,-486.7558899,180.8392944,15.69334412
3/22/22 8:00,3/22/22 16:00,1.313379407,246.8863525,302.8957214,302.8718262,301.5535889,0.389055014,-438.1746216,-211.4040527,40.2767601,-194.5460815,97.8132782,4.147384644
3/22/22 9:00,3/22/22 17:00,0.333004594,315.2677002,302.490387,302.8718262,301.4411926,0.386908174,-431.9415894,-58.46817017,41.44471741,-53.81661987,62.17726135,4.106185913
3/22/22 10:00,3/22/22 18:00,0.686650574,53.19387817,301.9677734,302.8718262,301.5535889,0.383033276,-432.1382751,-5.58782959,38.71948242,-5.156646729,46.45333862,3.755996704
3/22/22 11:00,3/22/22 19:00,1.198933601,58.04483795,301.9233093,302.8718262,301.4155884,0.380572319,-427.1567383,0.000427246,41.93631363,0,48.55264282,3.642700195
3/22/22 12:00,3/22/22 20:00,2.636196613,52.1233902,301.8491821,302.8718262,301.3366699,0.379106164,-431.8383179,0.000427246,36.60132599,0,58.60221863,3.395492554
3/22/22 13:00,3/22/22 21:00,2.814094067,48.47323608,301.7113037,302.8718262,301.2354431,0.375964403,-431.4203186,0.000427246,36.56173325,0,62.50982666,3.117401123
3/22/22 14:00,3/22/22 22:00,2.826639652,30.04986572,301.5604858,302.8718262,301.1639404,0.367691159,-426.1633911,0.000427246,41.03230286,0,61.34585571,3.158599854
3/22/22 15:00,3/22/22 23:00,2.22480464,17.60157776,301.2299194,302.8718262,301.0577698,0.36009872,-423.2054443,0.000427246,43.12076569,0,58.56065369,3.292495728
3/22/22 16:00,3/23/22 0:00,1.884915113,15.39204407,301.131958,302.8718262,301.8638916,0.354495883,-422.7112427,0.000427246,43.14716339,0,53.52026367,3.333694458
3/22/22 17:00,3/23/22 1:00,1.406325579,346.2497253,301.3143311,302.8718262,301.7044067,0.347165227,-430.1737061,0.000427246,37.00714111,0,50.89096069,3.982589722
3/22/22 18:00,3/23/22 2:00,0.919403255,328.3299561,301.2891846,302.8718262,301.2151794,0.339939237,-430.5695801,0.000427246,36.65741348,0,50.38172913,3.8177948
3/22/22 19:00,3/23/22 3:00,0.279338539,346.2055969,301.1455078,302.8718262,301.2139587,0.334702969,-427.267395,0.000427246,39.15499115,0,48.78126526,3.889892578
3/22/22 20:00,3/23/22 4:00,1.740813971,55.83700562,301.149353,302.8164063,300.465271,0.32438767,-426.4338684,0.000427246,39.34965134,0,41.3506012,3.673599243
3/22/22 21:00,3/23/22 5:00,1.298344731,112.2692108,301.052063,302.8164063,300.1904907,0.323759317,-425.6741028,0.000427246,40.13818741,0,43.36676025,4.693267822
3/22/22 22:00,3/23/22 6:00,1.083300948,144.2937927,301.51474,302.8164063,300.4755859,0.32381165,-422.1825867,-16.43078613,43.04488373,-14.78237915,48.80206299,5.579040527
3/22/22 23:00,3/23/22 7:00,1.333785772,159.2740936,302.2229614,302.8164063,300.5297241,0.320827007,-419.4656372,-152.9020691,49.36966705,-137.8386536,69.94049072,7.16519165
3/23/22 0:00,3/23/22 8:00,1.573208332,168.5160522,302.8731689,302.8164063,301.4515381,0.319308519,-417.9854126,-360.6867065,55.15336227,-331.9940796,108.1538696,13.88059998
3/23/22 1:00,3/23/22 9:00,1.221085668,165.1142883,303.4989014,302.8164063,302.0415649,0.319989204,-426.2076416,-618.7159424,52.73166656,-574.1375732,167.5992126,29.16534424
3/23/22 2:00,3/23/22 10:00,0.687613606,153.3863373,304.0827332,302.8164063,302.4440002,0.316219211,-424.9561157,-812.3380127,60.04294205,-757.5265503,205.2513733,41.23660278
3/23/22 3:00,3/23/22 11:00,0.780483425,193.3470917,304.6504822,302.8164063,303.35672,0.31386292,-429.440979,-936.3981934,60.79188538,-876.8325195,234.2361755,47.94169617
3/23/22 4:00,3/23/22 12:00,1.546649337,229.0353088,305.021637,302.8164063,303.5740356,0.312134981,-436.1682434,-895.3117676,56.2157402,-839.2984009,232.9994659,43.31713867
3/23/22 5:00,3/23/22 13:00,2.312548161,235.2751617,305.0480652,302.8164063,303.7190857,0.307265282,-439.0991516,-784.3464355,52.37533951,-730.1025391,220.6947021,40.75250244
3/23/22 6:00,3/23/22 14:00,2.763296843,238.0276489,304.1987305,302.8164063,302.0907288,0.302081347,-438.631958,-595.8456421,47.94766235,-553.7141113,192.4269867,29.41253662
3/23/22 7:00,3/23/22 15:00,3.165391922,246.6356506,302.9633789,302.8164063,302.2344971,0.299672723,-440.6998291,-330.5599365,39.83465195,-304.7420044,150.4411163,12.36653137
3/23/22 8:00,3/23/22 16:00,1.818647623,272.232605,302.3634338,302.8164063,301.3292236,0.294227004,-438.9098206,-173.4703369,34.86588669,-159.4809265,127.5463409,7.000396729
3/23/22 9:00,3/23/22 17:00,0.694477916,5.242675781,302.1875,302.8164063,301.0565186,0.291504264,-439.160614,-52.91323853,31.84701538,-48.58184814,75.86424255,4.641769409
3/23/22 10:00,3/23/22 18:00,1.401335716,41.12088013,301.6951904,302.8164063,300.980896,0.289147973,-427.7640686,-3.569396973,40.26356125,-3.297119141,66.26152039,5.35244751
3/23/22 11:00,3/23/22 19:00,1.755974531,40.57362366,301.6204224,302.8164063,300.6239319,0.288414836,-426.4904175,0.000427246,39.92373276,0,79.80300903,7.185791016
3/23/22 12:00,3/23/22 20:00,1.341988087,37.34918213,301.4909058,302.8164063,300.1074524,0.289514422,-423.2079163,0.000427246,42.87331772,0,78.64944458,8.844039917
3/23/22 13:00,3/23/22 21:00,1.197742343,22.81765747,301.441925,302.8164063,300.086792,0.289043188,-418.442749,0.000427246,46.84899139,0,80.53048706,8.555648804
3/23/22 14:00,3/23/22 22:00,1.350453734,26.81263733,301.3665161,302.8164063,300.1731262,0.287158132,-421.2113647,0.000427246,43.81362152,0,81.29953003,8.689544678
3/23/22 15:00,3/23/22 23:00,1.182679415,18.96568298,301.2337646,302.8164063,300.0483704,0.283126235,-416.8961792,0.000427246,47.55504227,0,78.72218323,8.287857056
3/23/22 16:00,3/24/22 0:00,0.895430505,36.29046631,301.1719055,302.8164063,299.9591064,0.279303789,-417.0289612,0.000427246,47.01725388,0,70.87580872,8.153961182
3/23/22 17:00,3/24/22 1:00,0.915031254,57.4455719,301.1416321,302.8164063,300.1491699,0.279670358,-425.6322937,0.000427246,40.94322205,0,43.39793396,4.91986084
3/23/22 18:00,3/24/22 2:00,1.277172685,51.79341125,301.0926514,302.8164063,300.3987427,0.282026649,-425.9937439,0.000427246,40.48791504,0,45.25819397,5.239151001
3/23/22 19:00,3/24/22 3:00,1.258825541,56.85546875,301.0275574,302.8164063,300.0161133,0.281450629,-428.1452026,0.000427246,37.84846497,0,51.43136597,5.39364624
3/23/22 20:00,3/24/22 4:00,1.208542705,123.0896759,301.134552,303.3320007,299.9371948,0.297683001,-424.8036804,0.000427246,40.61658859,0,55.0375824,5.640838623
3/23/22 21:00,3/24/22 5:00,1.082858682,116.8772736,301.104248,303.3320007,300.0372009,0.311977863,-426.1363525,0.000427246,39.0527153,0,53.0110321,6.135223389
3/23/22 22:00,3/24/22 6:00,1.247787356,95.2746048,301.4502869,303.3320007,299.9442444,0.3337605,-425.9593201,-18.56604004,39.27706909,-16.68878174,56.835495,6.392715454
3/23/22 23:00,3/24/22 7:00,1.025118351,57.64653015,302.0012817,303.3320007,300.0628052,0.362036109,-426.0035706,-148.431427,42.83372498,-133.7758179,67.96591187,8.823440552
3/24/22 0:00,3/24/22 8:00,0.935775399,12.64372253,303.0819702,303.3320007,301.3630981,0.388426661,-425.506897,-350.6611328,48.18521118,-322.5245972,99.76708984,15.76544189
3/24/22 1:00,3/24/22 9:00,1.420369029,342.4206238,303.6638794,303.3320007,302.1651001,0.402930975,-428.8606873,-613.1610107,52.07510376,-567.4807739,152.6443329,29.94812012
3/24/22 2:00,3/24/22 10:00,1.193840623,317.1369019,304.723938,303.3320007,302.3262329,0.401936054,-433.8496094,-633.1954956,51.63299561,-586.6697388,183.4997864,35.12887573
3/24/22 3:00,3/24/22 11:00,1.313092232,292.6076355,304.8908386,303.3320007,302.9794922,0.397066355,-434.9265442,-791.0023804,53.11768341,-739.8220825,204.5031128,35.34516907
3/24/22 4:00,3/24/22 12:00,1.877616405,273.4124451,305.1782532,303.3320007,303.1249084,0.3956002,-429.4163818,-901.7174072,61.35276794,-843.7830811,238.1126099,40.97909546
3/24/22 5:00,3/24/22 13:00,2.550679922,271.2759399,304.6098633,303.3320007,303.5459595,0.397904158,-438.8852234,-805.8989258,52.28955841,-753.3074951,229.8401489,32.51275635
3/24/22 6:00,3/24/22 14:00,2.664007425,274.8002319,304.2277222,303.3320007,303.3612671,0.400888801,-437.6459961,-689.5955811,52.2037735,-643.7991333,202.9338379,25.8694458
3/24/22 7:00,3/24/22 15:00,1.836396694,287.7057495,304.040863,303.3320007,302.7972717,0.403978229,-436.9378662,-410.2807617,48.21160507,-381.6853638,144.299118,11.48075867
3/24/22 8:00,3/24/22 16:00,1.952453494,286.8496399,303.3500366,303.3320007,302.1291504,0.396647453,-436.443634,-233.1567078,42.98549652,-214.2038574,118.7854309,7.834671021
3/24/22 9:00,3/24/22 17:00,2.104935884,283.1115723,302.9956055,303.3320007,301.8056335,0.389526248,-434.3093872,-75.43322754,41.14117813,-69.22402954,87.25445557,5.177352905
3/24/22 10:00,3/24/22 18:00,1.663117886,295.8778076,302.3170471,303.3320007,302.0159302,0.380729437,-429.7950439,-6.655456543,43.37481308,-6.078582764,63.6010437,6.536911011
3/24/22 11:00,3/24/22 19:00,1.623227954,333.9382324,302.0927734,303.3320007,301.9308167,0.374603033,-430.9629822,0.000427246,40.38233566,0,63.51789856,5.877731323
3/24/22 12:00,3/24/22 20:00,1.581928492,2.760269165,301.9310303,303.3320007,301.2738647,0.370361686,-424.2430725,0.000427246,45.09045792,0,80.572052,6.083724976
3/24/22 13:00,3/24/22 21:00,1.56944406,14.21202087,301.9278259,303.3320007,301.084198,0.36732471,-422.7481079,0.000427246,45.87239456,0,81.5905304,7.093093872
3/24/22 14:00,3/24/22 22:00,1.638492703,25.36836243,301.7196655,303.3320007,301.0069275,0.362612128,-423.1390686,0.000427246,45.04426575,0,77.15290833,7.917068481
3/24/22 15:00,3/24/22 23:00,1.508614898,28.84886169,301.8015137,303.3320007,300.6202087,0.357637644,-417.9854126,0.000427246,49.35976791,0,72.00860596,7.731674194
3/24/22 16:00,3/25/22 0:00,1.394756198,22.83595276,301.6468506,303.3320007,300.5078125,0.353448629,-418.0149231,0.000427246,48.60752487,0,67.86198425,7.711074829
3/24/22 17:00,3/25/22 1:00,1.475539923,24.86616516,301.552124,303.3320007,300.4900513,0.351982594,-423.9996338,0.000427246,44.79351807,0,55.43249512,5.403945923
3/24/22 18:00,3/25/22 2:00,0.771897912,11.32492065,301.5611267,303.3320007,299.8012695,0.349207401,-424.7077942,0.000427246,43.64205933,0,54.08146667,5.743835449
3/24/22 19:00,3/25/22 3:00,0.787363827,243.046875,301.4064941,303.3320007,299.7136841,0.347060442,-429.8860168,0.000427246,38.64689636,0,55.94172668,6.341217041
3/24/22 20:00,3/25/22 4:00,0.979506791,242.004364,301.4438477,303.3742981,299.4327087,0.341981411,-424.2356873,0.000427246,42.96239853,0,51.17155457,7.278488159
3/24/22 21:00,3/25/22 5:00,1.142649293,224.6924744,301.2415161,303.3742981,299.5149231,0.344756603,-423.1488953,0.000427246,43.46059418,0,55.46366882,8.89553833
3/24/22 22:00,3/25/22 6:00,0.457806915,241.3245544,301.60495,303.3742981,299.8995972,0.353972316,-425.2315063,-16.93127441,41.50740051,-15.25115967,54.35166931,7.535980225
3/24/22 23:00,3/25/22 7:00,0.815726757,108.3852844,302.2674255,303.3742981,300.052887,0.365387321,-430.7637939,-167.9654541,40.21407318,-151.0584106,82.8999939,10.58468628
3/25/22 0:00,3/25/22 8:00,1.715838432,93.9023819,303.0059204,303.3742981,301.3845825,0.374707699,-427.7640686,-388.4613647,48.03344345,-356.3084412,128.3881378,19.74111938
3/25/22 1:00,3/25/22 9:00,1.86347425,83.33390808,303.8436584,303.3742981,302.3977051,0.376854539,-439.1114502,-582.1834717,42.53018951,-538.7754517,163.9410248,27.94998169
3/25/22 2:00,3/25/22 10:00,1.227235556,86.59384918,304.9604187,303.3742981,302.8832092,0.374812484,-436.1043091,-721.2737427,50.71908569,-671.1918335,186.0459595,31.54457092
3/25/22 3:00,3/25/22 11:00,0.078377478,55.86088562,305.6879883,303.3742981,303.5814819,0.371356606,-433.3234253,-864.7512207,58.82879639,-807.8897705,212.7236328,37.55960083
3/25/22 4:00,3/25/22 12:00,0.877102017,264.7129822,306.0365906,303.3742981,303.7451172,0.362088442,-428.1255188,-939.8179321,68.03387451,-878.5982666,247.8400269,43.05964661
3/25/22 5:00,3/25/22 13:00,1.662149191,258.4169922,305.972168,303.3742981,304.276886,0.352139592,-425.1061096,-923.0864258,72.33947754,-865.62854,253.0986481,36.807724
3/25/22 6:00,3/25/22 14:00,2.295749903,265.916687,305.361908,303.3742981,303.3930664,0.343761683,-429.2172241,-818.4934692,66.41391754,-763.7301636,254.6159668,32.70845032
3/25/22 7:00,3/25/22 15:00,2.556782961,265.4242249,303.6039429,303.3742981,302.6204224,0.337792397,-429.2221375,-538.0942993,59.16862488,-499.803772,204.2225189,14.86936951
3/25/22 8:00,3/25/22 16:00,2.807878733,271.1168823,303.0310669,303.3742981,302.4220886,0.327372313,-427.7321167,-262.849762,53.73135757,-241.4715576,126.8500519,3.972290039
3/25/22 9:00,3/25/22 17:00,2.473199606,276.0181274,302.6817932,303.3742981,302.5596924,0.321245909,-430.5671082,-84.75817871,47.78269577,-77.64654541,83.34686279,1.500350952
3/25/22 10:00,3/25/22 18:00,2.366466999,332.8526001,302.2319641,303.3742981,302.0233765,0.315433741,-428.1107788,-7.87322998,45.83280182,-7.141174316,80.39538574,-0.291793823
3/25/22 11:00,3/25/22 19:00,3.290890217,10.27500916,302.0367126,303.3742981,301.730011,0.312710881,-426.8125,0.000427246,45.0871582,0,90.91264343,1.96383667
3/25/22 12:00,3/25/22 20:00,3.687333584,23.27310181,301.9007568,303.3742981,301.0094299,0.310406923,-420.0360718,0.000427246,50.25717926,0,91.09970093,4.837463379
3/25/22 13:00,3/25/22 21:00,3.411843538,29.03240967,301.7886047,303.3742981,300.851593,0.308155417,-419.4877625,0.000427246,49.73588943,0,92.08699036,6.042526245
3/25/22 14:00,3/25/22 22:00,3.22140646,33.17514038,301.569519,303.3742981,300.8342285,0.307055831,-417.695282,0.000427246,50.64979935,0,88.47038269,6.083724976
3/25/22 15:00,3/25/22 23:00,2.809310675,35.13243103,301.4664001,303.3742981,300.4156799,0.305380225,-414.3759155,0.000427246,53.09128952,0,84.07434082,6.114624023
3/25/22 16:00,3/26/22 0:00,2.369935274,44.24014282,301.3117371,303.3742981,300.4793091,0.304280639,-418.841095,0.000427246,48.34027863,0,79.25221252,6.320617676
3/25/22 17:00,3/26/22 1:00,2.077688217,52.68805695,301.2473145,303.3742981,300.652832,0.302866817,-412.8391418,0.000427246,53.97220612,0,82.15171814,8.627746582
3/25/22 18:00,3/26/22 2:00,1.812481403,56.00078583,301.1300354,303.3742981,300.7367249,0.299725056,-410.955719,0.000427246,55.21934891,0,79.67829895,8.967636108
3/25/22 19:00,3/26/22 3:00,1.427764058,62.59028625,301.0565491,303.3742981,300.8102722,0.296583295,-411.4474792,0.000427246,54.305439,0,72.55940247,8.390853882
3/25/22 20:00,3/26/22 4:00,1.489753962,56.35134888,301.0191956,303.4033813,300.2524719,0.297892451,-407.1003113,0.000427246,57.8390007,0,64.35969543,7.515380859
3/25/22 21:00,3/26/22 5:00,0.98763907,49.45722961,301.114563,303.4033813,300.4326172,0.295693159,-405.6078186,0.000427246,58.69352341,0,58.86203003,6.948898315
3/25/22 22:00,3/26/22 6:00,0.706602037,29.20614624,301.8008728,303.4033813,300.3322144,0.290718794,-405.5881653,-25.37207031,59.08614349,-22.28295898,54.84011841,6.536911011
3/25/22 23:00,3/26/22 7:00,0.683180034,17.40527344,302.8686523,303.4033813,300.2557678,0.288467169,-407.4150391,-218.126709,64.12419128,-195.0930176,76.97624207,11.33656311
3/26/22 0:00,3/26/22 8:00,0.799258709,19.73312378,303.938385,303.4033813,301.6957092,0.286320329,-408.9468689,-464.8792725,69.11935425,-426.6888123,117.8708954,20.78138733
3/26/22 1:00,3/26/22 9:00,0.601423323,351.0140991,304.8263855,303.4033813,302.4601135,0.282759786,-414.7496338,-693.7492676,69.82210541,-644.5804443,161.6650696,31.23558044
3/26/22 2:00,3/26/22 10:00,1.105100155,295.7427979,305.3831787,303.4033813,302.8476868,0.278570771,-421.3244629,-860.8811035,68.95438385,-804.1550903,211.2894592,40.14482117
3/26/22 3:00,3/26/22 11:00,1.807495356,279.9993591,305.7839966,303.4033813,303.4909973,0.272915602,-424.7618713,-950.1604614,68.74652863,-890.9429932,251.2383881,43.78062439
3/26/22 4:00,3/26/22 12:00,2.200576305,275.7386169,305.6209717,303.4033813,303.5009155,0.268255353,-425.9568481,-985.0581055,69.14904785,-924.0861206,272.428772,45.76846313
3/26/22 5:00,3/26/22 13:00,1.975132108,288.6888428,305.4198914,303.4033813,303.6798096,0.263804674,-426.4043579,-872.0910645,67.38391113,-817.3280029,256.8295593,37.02401733
3/26/22 6:00,3/26/22 14:00,2.684942722,283.0991211,304.6994324,303.4033813,303.7537842,0.262129068,-431.5653687,-672.1801147,58.70342255,-626.7352905,215.1866455,24.91157532
3/26/22 7:00,3/26/22 15:00,2.253821373,296.9235229,304.0634155,303.4033813,303.6562805,0.259510875,-433.5717468,-446.6630859,51.94972992,-414.9066467,175.2688904,14.32348633
3/26/22 8:00,3/26/22 16:00,3.002960443,295.9214478,303.2707825,303.4033813,302.8856812,0.249614477,-431.0047607,-282.6173401,49.47524261,-260.4886169,141.4827423,6.351516724
3/26/22 9:00,3/26/22 17:00,2.249814272,300.5537415,302.8151855,303.4033813,303.0695496,0.246943951,-428.1132202,-112.7163696,49.31027985,-101.898407,95.40222168,2.20072937
3/26/22 10:00,3/26/22 18:00,1.665784597,299.705658,302.3099365,303.4033813,302.6613159,0.243383408,-430.8670654,-7.556274414,43.61566162,-6.922393799,73.8792572,2.015335083
3/26/22 11:00,3/26/22 19:00,1.566069722,324.954071,302.1507874,303.4033813,302.4142456,0.244901896,-424.7176208,0.000427246,46.42337799,0,68.89083862,2.231628418
3/26/22 12:00,3/26/22 20:00,1.363968134,358.5678711,301.8672485,303.4033813,301.8965149,0.246315598,-427.0878906,0.000427246,43.38471222,0,80.15635681,1.7681427
3/26/22 13:00,3/26/22 21:00,1.211131573,2.222320557,301.8427429,303.4033813,301.4242554,0.247310519,-419.7508545,0.000427246,49.5544281,0,83.09744263,4.229782104
